48.5455771, 35.1039769
48.545574986966535, 35.10398769159878
48.545574290194395, 35.10399125012502
48.545573601765206, 35.1039947660424
48.54557126673834, 35.10400669139584
48.54557057951866, 35.10401020113583
48.54556857499347, 35.10402043856396
48.54556793599622, 35.104023702024094
48.5455672340679, 35.10402728688311
48.545564724391845, 35.104040104195796
48.545563933904106, 35.10404414134152
48.54556216246036, 35.10405318838428
48.54556156856187, 35.10405622151744
48.54555927122693, 35.104067954368844
48.54555866310624, 35.10407106013681
48.54555804693446, 35.10407420702295
48.54555561363296, 35.1040866342759
48.54555491706591, 35.104090191753045
48.54555275633116, 35.10410122696394
48.54555206786779, 35.104104743054066
48.54555138238611, 35.10410824391616
48.54554905658332, 35.104120122154434
48.545548459306104, 35.10412317254232
48.54554634822094, 35.104133954183375
48.545545715205485, 35.10413718709183
48.545543637278186, 35.104147799389764
48.54554303319356, 35.10415088454375
48.54554243245085, 35.104153952630014
48.54554006768121, 35.104166029875486
48.545539397226314, 35.104169453992455
48.54553866513137, 35.10417319291466
48.54553663270151, 35.104183572848335
48.545534426738094, 35.1041948390442
48.54553375083254, 35.10419829099806
48.54553309217295, 35.10420165487408
48.54553094021941, 35.104212645232224
48.545530201046226, 35.104216420303295
48.54552810379241, 35.10422713130079
48.545527435385786, 35.10423054495593
48.545526832650026, 35.10423362321987
48.54552474953787, 35.104244261992854
48.54552405431705, 35.10424781259194
48.54552190130856, 35.10425880833545
48.54552124013267, 35.104262185061614
48.54551912450535, 35.1042729898931
48.54551841058716, 35.10427663598201
48.54551764327721, 35.10428055475069
48.54551547658551, 35.10429162037477
48.54551478780662, 35.104295138073155
48.54551412412232, 35.10429852760956
48.545512083461674, 35.10430894957296
48.545510164340605, 35.10431875081485
48.545509460574365, 35.104322345055415
48.54550874537831, 35.10432599766975
48.54550663797281, 35.10433676050787
48.54550590649576, 35.10434049627142
48.54550518005394, 35.10434420631926
48.54550314948585, 35.1043545767362
48.54550251698049, 35.104357807036145
48.54550056382332, 35.10436778210325
48.54549987235196, 35.104371313551184
48.54549914670946, 35.10437501951621
48.54549707235201, 35.104385613570464
48.54549632187785, 35.10438944635426
48.54549417636636, 35.104400403802124
48.545493466334364, 35.104404030041486
48.54549132365255, 35.10441497303704
48.545490674484945, 35.10441828843263
48.5454900529966, 35.104421462466085
48.545488166395565, 35.104431097618104
48.545487553886474, 35.10443422579295
48.54548553710446, 35.10444452579795
48.54548482275243, 35.10444817409962
48.54548275348309, 35.10445874216447
48.54548216420176, 35.104461751711334
48.545481539876334, 35.10446494023351
48.54547947464437, 35.10447548767809
48.54547874388776, 35.10447921975977
48.54547671623397, 35.10448957528639
48.54547608831947, 35.104492782138074
48.545475256598124, 35.10449702986123
48.54547301535153, 35.104508476236774
48.5454721326627, 35.10451298425804
48.545471257620044, 35.10451745322907
48.54546904568549, 35.10452874990262
48.54546822946422, 35.10453291846393
48.54546604941873, 35.10454405227457
48.54546519059659, 35.10454843840442
48.54546277680459, 35.1045607659917
48.545461905416744, 35.10456521629609
48.545461036513636, 35.10456965391043
48.54545879980247, 35.10458107711898
48.54545801265664, 35.10458509718674
48.54545571345478, 35.10459683954344
48.54545497595913, 35.104600606040265
