48.5880187, 35.1411661
48.5880257, 35.1411834
48.5880338, 35.1412035
48.5880407, 35.1412205
48.5880488, 35.1412407
48.5880569, 35.1412609
48.588064, 35.1412785
48.5880722, 35.1412987
48.5880794, 35.1413165
48.5880876, 35.1413369
48.5880958, 35.1413573
48.588103, 35.1413752
48.5881112, 35.1413956
48.5881184, 35.1414134
48.5881267, 35.1414339
48.588135, 35.1414544
48.5881423, 35.1414725
48.5881506, 35.141493
48.5881579, 35.1415112
48.5881661, 35.1415317
48.5881743, 35.1415522
48.5881816, 35.1415703
48.5881899, 35.1415908
48.5881972, 35.141609
48.5882054, 35.1416295
48.5882136, 35.14165
48.5882218, 35.1416705
48.5882301, 35.141691
48.5882375, 35.1417094
48.5882458, 35.1417301
48.5882541, 35.1417508
48.5882616, 35.1417693
48.5882699, 35.1417899
48.5882774, 35.1418086
48.5882857, 35.1418292
48.588294, 35.1418498
48.5883016, 35.1418686
48.5883099, 35.1418893
48.5883175, 35.1419081
48.5883258, 35.1419287
48.5883336, 35.1419481
48.5883418, 35.1419685
48.58835, 35.1419889
48.5883582, 35.1420093
48.5883664, 35.1420297
48.588374, 35.1420485
48.5883822, 35.1420689
48.5883904, 35.1420893
48.5883986, 35.1421097
48.5884068, 35.1421301
48.588415, 35.1421505
48.5884226, 35.1421693
48.5884309, 35.1421898
48.5884392, 35.1422103
48.5884475, 35.1422308
48.588455, 35.1422493
48.5884633, 35.1422699
48.5884716, 35.1422905
48.5884799, 35.1423111
48.5884882, 35.1423317
48.5884965, 35.1423523
48.5885041, 35.1423711
48.5885125, 35.1423919
48.5885209, 35.1424127
48.5885293, 35.1424335
48.5885377, 35.1424543
48.5885452, 35.142473
48.5885536, 35.1424939
48.588562, 35.1425148
48.5885704, 35.1425357
48.5885788, 35.1425566
48.5885865, 35.1425758
48.5885949, 35.1425966
48.5886033, 35.1426174
48.5886117, 35.1426382
48.5886201, 35.142659
48.588628, 35.1426786
48.5886365, 35.142699
48.588645, 35.1427194
48.5886535, 35.1427398
48.588662, 35.1427602
48.5886698, 35.1427789
48.5886783, 35.1427992
48.5886868, 35.1428195
48.5886953, 35.1428398
48.5887038, 35.1428601
48.5887117, 35.1428789
48.5887202, 35.1428993
48.5887287, 35.1429197
48.5887372, 35.1429401
48.5887457, 35.1429605
48.5887542, 35.1429809
48.5887619, 35.1429992
48.5887704, 35.1430196
48.5887789, 35.14304
48.5887874, 35.1430604
48.5887959, 35.1430808
48.5888035, 35.1430989
48.5888121, 35.1431194
48.5888207, 35.1431399
48.5888293, 35.1431604
48.5888379, 35.1431809
48.5888453, 35.1431986
48.5888539, 35.1432192
48.5888625, 35.1432398
48.5888711, 35.1432604
48.5888797, 35.143281
48.5888872, 35.1432989
48.5888959, 35.1433197
48.5889046, 35.1433405
48.5889133, 35.1433613
48.588922, 35.1433821
48.5889297, 35.1434005
48.5889384, 35.1434213
48.5889471, 35.1434421
48.5889558, 35.1434629
48.5889645, 35.1434837
48.5889724, 35.1435025
48.5889811, 35.1435233
48.5889898, 35.1435441
48.5889985, 35.1435649
48.5890072, 35.1435857
48.5890159, 35.1436065
48.5890238, 35.1436253
48.5890324, 35.1436458
48.589041, 35.1436663
48.5890496, 35.1436868
48.5890572, 35.1437049
48.5890658, 35.1437254
48.5890744, 35.1437459
48.589083, 35.1437664
48.5890916, 35.1437869
48.5891002, 35.1438074
48.5891073, 35.1438244
48.5891157, 35.1438452
48.5891241, 35.143866
48.5891325, 35.1438868
48.5891394, 35.143904
48.5891478, 35.1439248
